,id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
5622,3143708,2016,30352898,942126,29410772,3045154,114201,8666115,16557492
5623,3143807,2016,79012207,5268845,73743362,1116885,9513749,29275622,2378514
5624,3143906,2016,2037368111,174112748,1863255363,36103249,226206368,1176363189,424582558
5625,3144003,2016,342879046,24439172,318439873,58344913,39848984,125889494,94356482
5626,3144102,2016,458337164,31693765,426643399,94290257,63856118,189386613,79110411
5627,3144201,2016,29429568,1099747,28329822,3421503,1137873,7109489,16660956
5628,3144300,2016,644480041,54870156,589609884,46960148,90666446,293853949,158129341
5629,3144359,2016,67732765,3793565,63939201,5066931,2783572,27831298,282574
5630,3144375,2016,47391229,1848681,45542548,12311118,1631196,14701828,16898406
5631,3144409,2016,82518694,6785991,75732703,20126343,5084285,30243756,20278319
5632,3144508,2016,24690312,10817528,236085592,38482917,114066908,48708377,3482739
5633,3144607,2016,471766308,27606977,444159332,150341015,22269651,175475264,96073402
5634,3144656,2016,74749568,2565692,72183876,14426431,3607468,14889282,39260695
5635,3144672,2016,58436595,1125448,57311146,26635035,2651399,10978957,17045754
5636,3144706,2016,309797244,25905485,283891759,8979642,59452504,143285479,72174133
5637,3144805,2016,7848285064,834426992,7013858071,658218,3772862367,2650901691,589435796
5638,3144904,2016,40750319,1317985,39432334,7910352,3018347,11464714,17038922
5639,3145000,2016,841542794,27740456,813802338,218267136,372506481,156675849,66352872
5640,3145059,2016,117668698,4146817,113521881,40601548,7695094,35778051,29447188
5641,3145109,2016,277346328,12572354,264773974,98946451,15925089,88907307,60995128
5642,3145208,2016,2102147676,230603175,1871544501,11527921,801537596,715381172,343097811
5643,3145307,2016,234215944,8864893,22535105,32333648,9823966,72507434,110686003
5644,3145356,2016,74567972,2856221,71711751,5224994,3596892,21729741,41160125
5645,3145372,2016,44913426,5877484,39035942,2636198,3357718,11432528,21609499
5646,3145406,2016,23794382,61871,23175672,43351,1518668,577841,11543494
5647,3145455,2016,225188294,3812282,221376012,177573641,1422465,16096842,26283065
5648,3145505,2016,40682686,1633001,39049685,9288366,1668042,13680945,14412331
5649,3145604,2016,777608978,69473032,708135946,66545082,92366469,392574041,156650354
5650,3145703,2016,30227058,935054,29292004,9654683,1232237,6602491,11802592
5651,3145802,2016,49243921,1585164,47658756,21532061,2113919,8833963,15178814
5652,3145851,2016,47476586,2025946,4545064,6307221,340563,14009525,21728264
5653,3145877,2016,80183877,2057211,78126666,25725822,3414987,17345395,31640462
5654,3145901,2016,2974420781,561698374,2412722407,9520957,1497700501,735628089,16987286
5655,3146008,2016,636456577,65107976,571348601,55765218,83542789,308407355,123633238
5656,3146107,2016,3045879576,142015272,2903864304,23404114,1461488485,1034701763,384269942
5657,3146206,2016,46227364,132641,44900954,6811578,1720051,12501447,23867878
5658,3146255,2016,62928726,2833794,60094932,1541625,1710196,17470309,25498177
5659,3146305,2016,15809114,7901237,150189902,6355307,8612613,62525464,72696518
5660,3146404,2016,57030367,285126,54179107,1453994,2257735,17630575,19750856
5661,3146503,2016,287264104,38403578,248860526,27120871,110499474,72072158,39168023
5662,3146552,2016,41318172,947469,40370703,5180188,1595393,7337856,26257266
5663,3146602,2016,20071197,778876,19292321,2005645,777191,6177294,10332192
5664,3146701,2016,6333445,1974378,61360072,10601185,3801372,21099378,25858138
5665,3146750,2016,47244977,1119566,46125412,6648807,18226,12215828,25438177
5666,3146909,2016,226628403,17899597,208728806,19978771,42034162,87528121,59187753
5667,3147006,2016,3317454421,218025878,3099428543,531258041,1060542366,1126245305,381382831
5668,3147105,2016,2489336713,308695843,218064087,92352696,584572588,1152319747,35139584
5669,3147204,2016,502115143,36167759,465947384,102137993,116751815,16688405,80173526
5670,3147303,2016,415832765,55933722,359899043,14721086,99600828,167036644,78540486
5671,3147402,2016,524282879,51685974,472596906,68347723,109166556,200305705,94776922
5672,3147501,2016,18934864,523017,18411847,1979823,844849,4937462,10649713
5673,3147600,2016,315571274,23853087,291718186,51370904,58798787,118591617,62956878
5674,3147709,2016,162192989,25855559,13633743,14234864,41058624,48610717,32433224
5675,3147808,2016,31174939,850698,30324241,8894344,1816279,7766554,11847065
5676,3147907,2016,230004207,209311647,2090730422,16440265,275491202,1244862445,405974125
5677,3147956,2016,43480137,1302231,42177906,4727022,1631605,1040125,25418029
5678,3148004,2016,4195264947,428048871,3767216076,2830603,656637446,2217258966,610259364
5679,3148103,2016,2545723647,247142842,2298580805,533904429,237076974,1190379955,337219447
5680,3148202,2016,70861209,5961121,64900088,4181681,13842356,24449923,22426128
5681,3148301,2016,90059991,4597273,85462718,16632621,8418078,2664271,33769309
5682,3148400,2016,46542218,1715909,44826309,7731588,2879604,11823373,22391744
5683,3148509,2016,69917489,2233763,67683726,14282049,2734769,1848597,32180937
5684,3148608,2016,174225136,7398866,16682627,38667307,5534531,57033952,65590481
5685,3148707,2016,21033731,12594064,197743246,12109088,128718,78118844,94643513
5686,3148756,2016,72511599,1660803,70850797,2304412,3179845,14789,29837832
5687,3148806,2016,33893157,1178278,32714879,5865923,1713074,8948741,16187141
5688,3148905,2016,8298475,8690121,74294629,18371901,18012523,18158262,19751943
5689,3149002,2016,32245125,943356,31301769,71493,1496782,8719584,13936103
5690,3149101,2016,151726875,5039486,146687388,49945086,9174132,45330018,42238153
5691,3149150,2016,79979677,2848784,77130893,11195556,2807332,1948227,43645734
5692,3149200,2016,121123753,6914358,114209395,5043631,5370142,38434451,19968493
5693,3149309,2016,1427215458,180001112,1247214346,15442026,430921543,539620006,261230771
5694,3149408,2016,22386455,657907,21728548,4100821,686628,554299,11398109
5695,3149507,2016,41637591,291679,38720801,1896184,6018179,14712934,16093504
5696,3149606,2016,56990528,2966198,54024331,13328522,2332148,18312603,20051058
5697,3149705,2016,16020146,12928047,147273413,11060062,44908189,49280369,42024793
5698,3149804,2016,660958037,33440501,627517536,352338622,44464874,159547228,71166811
5699,3149903,2016,518401396,34757866,48364353,457973,165769352,192950493,79126385
5700,3149952,2016,81198439,6824583,74373856,7853304,3389009,33511644,29619899
5701,3150000,2016,40975727,153485,39440876,6544487,1094074,12292189,19510126
5702,3150109,2016,59476544,1290586,58185958,12586578,22467544,9091948,14039888
5703,3150158,2016,89502369,3508721,85993648,23834348,5649799,25089677,31419824
5704,3150208,2016,43732278,2107544,41624734,7517559,1860655,13407359,18839161
5705,3150307,2016,97243687,2952287,942914,42773205,7661994,24369427,19486775
5706,3150406,2016,67390534,1989837,65400697,27001545,3197385,14327422,20874345
5707,3150505,2016,181911156,16365833,165545323,53535885,6736515,7016185,35111073
5708,3150539,2016,37479721,1053507,36426214,2339997,1770595,11201932,2111369
5709,3150570,2016,59131933,2519071,56612863,7936468,2260698,16166055,30249643
5710,3150604,2016,101913572,5481443,96432129,20498741,15243278,34903629,2578648
5711,3150703,2016,245745742,25371653,22037409,54209473,69439012,69636062,27089542
5712,3150802,2016,152708911,67263,145982611,20363251,6462866,53426328,65730166
5713,3150901,2016,55088663,2348212,52740451,9655448,6861446,14778675,21444883
5714,3151008,2016,97717013,6140358,91576655,10876279,79098,39159566,33631011
5715,3151107,2016,461284356,89736375,371547981,6137603,189317991,130790166,4530222
5716,3151206,2016,1682395961,295552895,1386843066,54118701,533672969,558507113,240544283
5717,3151305,2016,151584118,8422599,143161519,21172028,252592,55398495,41331794
5718,3151404,2016,409652086,31697766,37795432,38678618,50808954,195225172,93241576
5719,3151503,2016,874512413,81708872,792803541,158980091,64441631,434756653,134625165
5720,3151602,2016,422101831,10826983,411274848,54645864,236932054,71212685,48484245
5721,3151701,2016,262424967,17167859,245257108,54315001,25858479,105512158,5957147
5722,3151800,2016,6123489539,976335632,5147153907,7149789,1481472431,2840979828,753203759
5723,3151909,2016,87137361,536359,81773771,22727239,2797783,26384893,29863856
5724,3152006,2016,675567825,5408647,621481356,127398981,99074572,271044883,12396292
5725,3152105,2016,1484833326,19792439,1286908936,33558919,221742563,791429972,240177482
5726,3152131,2016,38264307,1165786,37098521,6517665,1907432,9718826,18954597
5727,3152170,2016,98515134,2971411,95543724,21295595,3267624,23204617,47775888
5728,3152204,2016,308808172,13162025,295646148,36289244,20400665,109807094,129149144
5729,3152303,2016,86989548,3100067,83889482,14539859,7506187,24186494,37656942
5730,3152402,2016,136270475,6864666,129405809,11602671,10421874,46355786,61025478
5731,3152501,2016,68255506,1114146074,5711404527,101739233,1368739853,3617247351,62367809
5732,3152600,2016,152796968,1491262,137884348,19552463,39467128,51735177,27129581
5733,3152709,2016,160371654,10380563,149991091,36499357,36506285,43396646,33588803
5734,3152808,2016,946465069,85562854,860902215,25602018,121204652,373844468,109832914
5735,3152907,2016,14952628,11184866,138341414,33830333,15578186,52923273,36009622
5736,3153004,2016,96528816,7322545,89206271,44828661,4218332,22500747,17658531
5737,3153103,2016,47193426,1464625,457288,8289015,1590208,12783233,23066345
5738,3153202,2016,45795882,1527725,44268157,11555522,567668,8788772,18247183
5739,3153301,2016,25834563,672742,2516182,1237876,832616,704467,16046658
5740,3153400,2016,461586425,19314643,442271783,207247116,26396892,127153369,81474406
5741,3153509,2016,103866876,5282688,98584188,25955857,5413384,34831163,32383785
5742,3153608,2016,132683892,1365093,119032962,2119164,25812704,49954206,41146887
5743,3153707,2016,47592673,16288,45963872,13383869,2477854,12055118,18047032
5744,3153806,2016,27642096,817489,26824607,6284804,1070002,7987615,11482186
5745,3153905,2016,185501662,11294144,174207518,211194,43223345,70020585,60752393
5746,3154002,2016,295504603,17220498,278284105,50117043,18714232,117588305,91864525
5747,3154101,2016,89162053,3780053,85382,7169506,3846531,34515744,3985022
5748,3154150,2016,85080079,3170213,81909866,15942909,7208378,31190991,27567588
5749,3154200,2016,156514265,8067533,148446732,3948887,10064401,5739451,41498951
5750,3154309,2016,233409302,14520699,218888603,2414107,19388801,107576107,67782626
5751,3154408,2016,181930404,20310831,161619572,203771,68349024,50444283,22449166
5752,3154457,2016,100054651,2977439,97077212,33375856,3560461,28243807,31897088
5753,3154507,2016,164608571,3683338,160925234,965834,7803864,34704154,385241
5754,3154606,2016,3619729967,457035634,3162694334,5088208,373827867,16813447,1102433558
5755,3154705,2016,100225102,10025213,90199889,6164446,5612207,58657414,19765822
5756,3154804,2016,136092411,6462993,129629417,468737,14043524,55714398,59402759
5757,3154903,2016,178636274,9829577,168806696,18764919,952754,85224548,55289689
5758,3155009,2016,29860633,3307431,26553202,293588,214342,6994258,14479644
5759,3155108,2016,39369624,1100611,38269013,5063016,966957,10511585,21727455
5760,3155207,2016,39219483,1009399,38210084,5171856,1633847,10230207,21174174
5761,3155306,2016,81571029,557651,75994519,17961858,4212656,31017295,2280271
5762,3155405,2016,106898421,7487078,99411343,8589628,11045049,45482666,34293999
5763,3155504,2016,600564508,21127296,579437212,34579242,3596091,13976964,57914241
5764,3155603,2016,252567061,906199,243505071,55476463,9308224,67329409,111390975
5765,3155702,2016,382760723,10774958,371985765,10428246,190229059,111829857,59498604
5766,3155801,2016,290136559,27744299,26239226,14581478,43390392,141248028,63172362
5767,3155900,2016,56579171,1888684,54690488,7284208,3197297,21299088,22909895
5768,3156007,2016,111632892,4039397,107593494,18332109,3770402,34586524,50904459
5769,3156106,2016,61675725,226726,59408465,14248084,7785389,17470039,19904953
5770,3156205,2016,25345627,877578,24468049,2898519,1767913,7510019,12291598
5771,3156304,2016,369888488,37456882,332431605,36701459,201732559,63944262,30053325
5772,3156403,2016,16714923,474383,1624054,9932749,13947432,31127658,1800282
5773,3156452,2016,5128456,1770583,49513977,8515109,6609742,13735545,20653581
5774,3156502,2016,5319401,2366521,5082749,6723373,3767177,13156384,27180556
5775,3156601,2016,81284855,2470293,78814562,10879733,3262505,24515722,40156602
5776,3156700,2016,2322490724,195753092,2126737632,1959415,776609935,858577515,489590767
5777,3156809,2016,179620813,11659636,167961177,26679439,7097062,76106981,58077695
5778,3156908,2016,1345705841,68907978,1276797862,313463586,509801424,332408424,121124429
5779,3157005,2016,545286825,50370482,494916343,22258019,63481233,259563909,149613182
5780,3157104,2016,93041446,3574304,89467143,12616502,17915189,27754066,31181386
5781,3157203,2016,719150726,41885501,677265224,7516632,273756091,265126112,13086639
5782,3157252,2016,78775932,4002679,74773253,15033484,3151147,24956479,31632144
5783,3157278,2016,39959918,1072775,38887143,1359141,146195,8090635,15743149
5784,3157302,2016,50347088,2569686,47777402,5910027,3526475,17896917,20443983
5785,3157336,2016,75033029,3499602,71533427,218064,5289611,36120265,29905487
5786,3157377,2016,36256076,1406229,34849847,3580519,1033255,10076077,20159995
5787,3157401,2016,45421377,3366513,42054864,10298511,1599704,9171633,20985016
5788,3157500,2016,37747583,1074327,36673257,2862365,3963827,10331175,19515891
5789,3157609,2016,37587344,1172742,36414602,7913444,1974339,9326901,17199918
5790,3157658,2016,41402357,1017704,40384653,5052519,915823,10107724,24308588
5791,3157708,2016,643385475,58837218,584548258,126815498,209505896,192141242,56085621
5792,3157807,2016,3303465262,408214657,2895250605,354515,975433264,12015595,714712691
5793,3157906,2016,262256291,7800448,254455843,118049421,11789735,64961687,59654999
5794,3158003,2016,146042989,13593336,132449653,11795633,10155238,69132712,4136607
5795,3158102,2016,38936156,98012,37956036,4223417,1097192,10429248,22206179
5796,3158201,2016,125546662,5862831,119683832,1504639,5674982,49836217,49126242
5797,3158300,2016,157759571,10297991,147461579,4932302,10783564,56740727,30614269
5798,3158409,2016,44220938,1251453,42969485,14216582,1954912,1040234,16395652
5799,3158508,2016,92550862,2718587,89832275,38540906,3759981,17906654,29624733
5800,3158607,2016,37444939,1165628,36279311,4199855,2599998,10976545,18502913
5801,3158706,2016,28545834,717434,278284,5608385,860852,7434425,13924737
5802,3158805,2016,7180122,4777396,67023824,7436066,13982677,25080917,20524164
5803,3158904,2016,101613413,4851779,96761634,28860472,6116215,28021483,33763464
5804,3158953,2016,502904689,54442074,448462616,9169486,123816237,198438123,117038769
5805,3159001,2016,60538605,3314154,57224451,1626143,4995497,3092279,19680022
5806,3159100,2016,35679746,1095106,34584639,5244014,1657923,10290335,17392367
5807,3159209,2016,171507747,9464306,16204344,52126674,23504333,51495744,34916689
5808,3159308,2016,54963352,2280387,52682966,11449711,1999598,18319823,20913833
5809,3159357,2016,82083719,4976331,77107388,13415097,9467447,25175451,29049394
5810,3159407,2016,55409257,4373536,51035721,7367072,11891141,14568974,17208534
5811,3159506,2016,121921329,229586,119625469,66331167,7193344,22410756,23690202
5812,3159605,2016,1632604999,310535315,1322069684,48562636,486987037,632117882,154402129
5813,3159704,2016,51000587,1380209,49620379,17971484,2971218,12125357,1655232
